04/02/2019;02:03:39;8.58 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:40;8.06 km/h;Liviano;Loja - Zamora
04/02/2019;02:03:40;9.11 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:41;8.38 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:42;10.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:50;8.06 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:57;9.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:03:58;9.14 km/h;Liviano;Zamora - Loja
04/02/2019;02:04:12;10.29 km/h;Liviano;Zamora - Loja
04/02/2019;02:04:13;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:04:17;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:04:20;8.11 km/h;Liviano;Zamora - Loja
04/02/2019;02:04:24;8.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:04:44;10.40 km/h;Liviano;Zamora - Loja
04/02/2019;02:04:46;9.07 km/h;Liviano;Zamora - Loja
04/02/2019;02:04:53;8.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:04:57;10.13 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:04;9.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:07;10.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:08;10.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:13;10.10 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:16;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:25;31.89 km/h;Liviano;Loja - Zamora
04/02/2019;02:05:25;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:26;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:31;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:32;9.08 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:33;9.15 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:43;10.39 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:44;9.07 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:55;8.06 km/h;Liviano;Zamora - Loja
04/02/2019;02:05:58;10.19 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:16;9.07 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:19;9.07 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:20;10.09 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:21;9.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:22;8.11 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:25;9.06 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:28;10.02 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:31;8.12 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:39;10.08 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:51;9.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:06:59;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:07:01;8.09 km/h;Liviano;Zamora - Loja
04/02/2019;02:07:11;10.05 km/h;Liviano;Zamora - Loja
04/02/2019;02:07:25;10.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:07:32;15.79 km/h;Liviano;Zamora - Loja
04/02/2019;02:07:41;8.03 km/h;Liviano;Zamora - Loja
04/02/2019;02:17:11;8.59 km/h;Liviano;Loja - Zamora
04/02/2019;02:18:58;30.73 km/h;Liviano;Zamora - Loja
04/02/2019;02:19:25;22.02 km/h;Liviano;Loja - Zamora
04/02/2019;02:19:57;31.92 km/h;Liviano;Zamora - Loja
04/02/2019;02:20:54;15.67 km/h;Liviano;Loja - Zamora
04/02/2019;02:21:24;20.33 km/h;Liviano;Loja - Zamora
04/02/2019;02:21:40;27.29 km/h;Liviano;Loja - Zamora
04/02/2019;02:22:05;31.27 km/h;Liviano;Loja - Zamora
04/02/2019;02:23:22;12.07 km/h;Liviano;Loja - Zamora
04/02/2019;02:23:27;22.06 km/h;Liviano;Zamora - Loja
04/02/2019;02:23:43;16.28 km/h;Liviano;Zamora - Loja
04/02/2019;02:24:32;11.45 km/h;Mediano;Zamora - Loja
04/02/2019;02:26:54;23.06 km/h;Liviano;Zamora - Loja
04/02/2019;02:26:56;9.84 km/h;Liviano;Zamora - Loja
04/02/2019;02:27:22;18.14 km/h;Liviano;Zamora - Loja
04/02/2019;02:27:35;10.63 km/h;Liviano;Zamora - Loja
04/02/2019;02:27:56;30.65 km/h;Mediano;Zamora - Loja
04/02/2019;02:28:13;19.98 km/h;Liviano;Zamora - Loja
04/02/2019;02:29:02;17.69 km/h;Liviano;Zamora - Loja
04/02/2019;02:29:14;13.10 km/h;Liviano;Zamora - Loja
04/02/2019;02:29:51;13.85 km/h;Liviano;Zamora - Loja
04/02/2019;02:30:11;14.70 km/h;Liviano;Zamora - Loja
04/02/2019;02:30:42;11.79 km/h;Liviano;Loja - Zamora
04/02/2019;02:32:36;15.18 km/h;Liviano;Zamora - Loja
04/02/2019;02:32:43;10.13 km/h;Liviano;Zamora - Loja
04/02/2019;02:34:35;30.42 km/h;Liviano;Zamora - Loja
04/02/2019;02:35:03;21.22 km/h;Liviano;Zamora - Loja
04/02/2019;02:36:41;17.16 km/h;Liviano;Zamora - Loja
04/02/2019;02:36:58;11.45 km/h;Liviano;Zamora - Loja
04/02/2019;02:37:06;20.62 km/h;Liviano;Zamora - Loja
04/02/2019;02:37:41;12.69 km/h;Liviano;Zamora - Loja
04/02/2019;02:39:55;16.96 km/h;Liviano;Zamora - Loja
04/02/2019;02:45:08;21.83 km/h;Liviano;Zamora - Loja
04/02/2019;02:50:04;16.75 km/h;Liviano;Loja - Zamora
04/02/2019;02:50:09;31.17 km/h;Pesado;Loja - Zamora
04/02/2019;02:51:49;24.79 km/h;Liviano;Loja - Zamora
04/02/2019;02:54:04;14.35 km/h;Liviano;Zamora - Loja
04/02/2019;02:54:13;15.06 km/h;Pesado;Zamora - Loja
04/02/2019;02:55:19;23.50 km/h;Liviano;Zamora - Loja
04/02/2019;02:55:38;24.49 km/h;Liviano;Zamora - Loja
04/02/2019;02:56:59;20.87 km/h;Liviano;Zamora - Loja
04/02/2019;02:57:54;23.56 km/h;Liviano;Loja - Zamora
04/02/2019;02:58:17;10.36 km/h;Liviano;Loja - Zamora
04/02/2019;02:58:18;11.59 km/h;Liviano;Zamora - Loja
04/02/2019;02:58:41;14.61 km/h;Liviano;Zamora - Loja
04/02/2019;02:59:49;9.37 km/h;Liviano;Zamora - Loja
04/02/2019;03:02:01;28.63 km/h;Liviano;Loja - Zamora
04/02/2019;03:02:58;21.12 km/h;Liviano;Loja - Zamora
04/02/2019;03:09:02;32.45 km/h;Liviano;Zamora - Loja
04/02/2019;03:10:23;14.87 km/h;Liviano;Loja - Zamora
04/02/2019;03:10:59;19.11 km/h;Liviano;Loja - Zamora
04/02/2019;03:14:28;8.47 km/h;Liviano;Zamora - Loja
04/02/2019;03:15:53;10.44 km/h;Liviano;Zamora - Loja
04/02/2019;03:24:12;18.54 km/h;Liviano;Loja - Zamora
04/02/2019;03:25:21;34.77 km/h;Pesado;Zamora - Loja
04/02/2019;03:26:12;20.29 km/h;Liviano;Zamora - Loja
04/02/2019;03:26:50;21.52 km/h;Liviano;Loja - Zamora
04/02/2019;03:26:56;11.56 km/h;Liviano;Loja - Zamora
04/02/2019;03:27:05;16.23 km/h;Liviano;Zamora - Loja
04/02/2019;03:27:52;28.76 km/h;Liviano;Loja - Zamora
04/02/2019;03:28:21;23.40 km/h;Liviano;Loja - Zamora
04/02/2019;03:28:34;11.29 km/h;Liviano;Loja - Zamora
